schema,hfsql_table,pg_table,hfsql_column,pg_column,pg_type,pk
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,RFR,rfr,"numeric(19,4)",
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,DateEntrée,date_entree,date,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,AnnéeConstruction,annee_construction,smallint,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,AnnéeInstallation,annee_installation,smallint,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,Supercie,supercie,smallint,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,AutreInstall,autre_install,boolean,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,AutreInstallation,autre_installation,text,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,ChauffageAppoint,chauffage_appoint,boolean,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,IsolationCombles,isolation_combles,boolean,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,MontantMensELEC,montant_mens_elec,"numeric(19,4)",
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,MontantMensGAZ,montant_mens_gaz,"numeric(19,4)",
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,ChauffageAlternantif,chauffage_alternantif,smallint,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,TypeChauffAlter,type_chauff_alter,text,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,Observations,observations,text,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,OPT_ConsentConsultDistri,opt_consent_consult_distri,boolean,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,OPT_AcceptComParte,opt_accept_com_parte,boolean,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,Num_DateSaisie,num_date_saisie,timestamp,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,OPT_eCommunication,opt_e_communication,boolean,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,OPT_eFacture,opt_e_facture,boolean,
ticket_bo,TK_Call_Panier,pgt_tk_call_panier,OPT_optinCommercial,opt_optin_commercial,boolean,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,IDtk_Call,id_tk_call,bigint,1
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,IDSalarie,id_salarie,bigint,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,NomClient,nom_client,text,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,PrenomClient,prenom_client,text,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,NomMaritalClient,nom_marital_client,text,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,CivilitéClient,civilite_client,smallint,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,DATENAISS,date_naiss,date,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,DEPNAISS,dep_naiss,smallint,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,ADRESSE1,adresse1,text,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,ADRESSE2,adresse2,text,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,CP,cp,varchar(5),
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,VILLE,ville,text,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,Mobile1,mobile1,varchar(10),
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,adrMail,adr_mail,text,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,TypeLogement,type_logement,smallint,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,ModifDate,modif_date,timestamp,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,ModifOP,modif_op,bigint,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,AppelEnCours,appel_en_cours,boolean,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,DateH_Appel,date_h_appel,timestamp,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,MotifAnnulation,motif_annulation,text,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,OpéAppel,ope_appel,bigint,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,RefAppel,ref_appel,text,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,DateDeb_PriseEnCharge,date_deb_prise_en_charge,timestamp,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,DateFin_PriseEnCharge,date_fin_prise_en_charge,timestamp,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,IDtk_CallAuto,id_tk_call_auto,bigint,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,InterventionVend,intervention_vend,boolean,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,InfoVente,info_vente,text,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,IDclient,id_client,bigint,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,CodeValid,code_valid,varchar(6),
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,Opt_Rappel,opt_rappel,boolean,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,Opt_Partenaire,opt_partenaire,boolean,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,ClientPro,client_pro,boolean,
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,ClientRS,client_rs,varchar(50),
ticket_bo,TK_CallSFR,pgt_tk_call_sfr,ClientSiret,client_siret,varchar(50),
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,IDtk_CallSFR,id_tk_call_sfr,bigint,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,NUM,num,varchar(25),
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,IDOffres_SFR,id_offres_sfr,bigint,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,Opt_TV,opt_tv,boolean,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,Type,type,varchar(8),
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,portabilité,portabilite,boolean,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,NumPortabilité,num_portabilite,varchar(10),
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,NumPrise_RIO,num_prise_rio,text,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,TypeVente,type_vente,smallint,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,ModifDate,modif_date,timestamp,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,ModifOP,modif_op,bigint,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,TestEligibilité,test_eligibilite,bytea,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,MotifAnnulation,motif_annulation,text,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,IDTK_CallSFR_Panier,id_tk_call_sfr_panier,bigint,1
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,StatutProd,statut_prod,smallint,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,IDTK_CallSFR_PanierAuto,id_tk_call_sfr_panier_auto,bigint,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,Num_DateSaisie,num_date_saisie,timestamp,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,NumPrise_Optique,num_prise_optique,text,
ticket_bo,TK_CallSFR_Panier,pgt_tk_call_sfr_panier,OptChoisies,opt_choisies,text,
ticket_bo,TK_CallSFR_RetKO,pgt_tk_call_sfr_ret_ko,IDTK_CallSFR_RetRacc,id_tk_call_sfr_ret_racc,bigint,1
ticket_bo,TK_CallSFR_RetKO,pgt_tk_call_sfr_ret_ko,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_CallSFR_RetKO,pgt_tk_call_sfr_ret_ko,IDcontrat,id_contrat,bigint,
ticket_bo,TK_CallSFR_RetKO,pgt_tk_call_sfr_ret_ko,OpéTraitement,ope_traitement,bigint,
ticket_bo,TK_CallSFR_RetKO,pgt_tk_call_sfr_ret_ko,ModifDate,modif_date,timestamp,
ticket_bo,TK_CallSFR_RetKO,pgt_tk_call_sfr_ret_ko,ModifOp,modif_op,bigint,
ticket_bo,TK_CallSFR_RetKO,pgt_tk_call_sfr_ret_ko,ModifElem,modif_elem,varchar(5),
ticket_bo,TK_CallSFR_RetRacc,pgt_tk_call_sfr_ret_racc,IDTK_CallSFR_RetRacc,id_tk_call_sfr_ret_racc,bigint,1
ticket_bo,TK_CallSFR_RetRacc,pgt_tk_call_sfr_ret_racc,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_CallSFR_RetRacc,pgt_tk_call_sfr_ret_racc,IDcontrat,id_contrat,bigint,
ticket_bo,TK_CallSFR_RetRacc,pgt_tk_call_sfr_ret_racc,IDEtatCallRet,id_etat_call_ret,smallint,
ticket_bo,TK_CallSFR_RetRacc,pgt_tk_call_sfr_ret_racc,InfoClpt,info_clpt,text,
ticket_bo,TK_CallSFR_RetRacc,pgt_tk_call_sfr_ret_racc,OpéTraitement,ope_traitement,bigint,
ticket_bo,TK_CallSFR_RetRacc,pgt_tk_call_sfr_ret_racc,ModifDate,modif_date,timestamp,
ticket_bo,TK_CallSFR_RetRacc,pgt_tk_call_sfr_ret_racc,ModifOp,modif_op,bigint,
ticket_bo,TK_CallSFR_RetRacc,pgt_tk_call_sfr_ret_racc,ModifElem,modif_elem,varchar(5),
ticket_bo,TK_CallSFR_RetRDVTech,pgt_tk_call_sfr_ret_rdv_tech,IDTK_CallSFR_RetRDVTech,id_tk_call_sfr_ret_rdv_tech,bigint,1
ticket_bo,TK_CallSFR_RetRDVTech,pgt_tk_call_sfr_ret_rdv_tech,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_CallSFR_RetRDVTech,pgt_tk_call_sfr_ret_rdv_tech,IDcontrat,id_contrat,bigint,
ticket_bo,TK_CallSFR_RetRDVTech,pgt_tk_call_sfr_ret_rdv_tech,NouvelleDateRDV,nouvelle_date_rdv,date,
ticket_bo,TK_CallSFR_RetRDVTech,pgt_tk_call_sfr_ret_rdv_tech,InfoComplémentaire,info_complementaire,text,
ticket_bo,TK_CallSFR_RetRDVTech,pgt_tk_call_sfr_ret_rdv_tech,IdSFR_StatutRDV,id_sfr_statut_rdv,bigint,
ticket_bo,TK_CallSFR_RetRDVTech,pgt_tk_call_sfr_ret_rdv_tech,OpéTraitement,ope_traitement,bigint,
ticket_bo,TK_CallSFR_RetRDVTech,pgt_tk_call_sfr_ret_rdv_tech,ModifDate,modif_date,timestamp,
ticket_bo,TK_CallSFR_RetRDVTech,pgt_tk_call_sfr_ret_rdv_tech,ModifOp,modif_op,bigint,
ticket_bo,TK_CallSFR_RetRDVTech,pgt_tk_call_sfr_ret_rdv_tech,ModifElem,modif_elem,varchar(5),
ticket_bo,TK_CallSFR_RetVenteADD,pgt_tk_call_sfr_ret_vente_add,IDTK_CallSFR_RetVenteADD,id_tk_call_sfr_ret_vente_add,bigint,1
ticket_bo,TK_CallSFR_RetVenteADD,pgt_tk_call_sfr_ret_vente_add,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_CallSFR_RetVenteADD,pgt_tk_call_sfr_ret_vente_add,IDcontrat,id_contrat,bigint,
ticket_bo,TK_CallSFR_RetVenteADD,pgt_tk_call_sfr_ret_vente_add,NumBS,num_bs,text,
ticket_bo,TK_CallSFR_RetVenteADD,pgt_tk_call_sfr_ret_vente_add,Type,type,varchar(5),
ticket_bo,TK_CallSFR_RetVenteADD,pgt_tk_call_sfr_ret_vente_add,ModifDate,modif_date,timestamp,
ticket_bo,TK_CallSFR_RetVenteADD,pgt_tk_call_sfr_ret_vente_add,ModifOp,modif_op,bigint,
ticket_bo,TK_CallSFR_RetVenteADD,pgt_tk_call_sfr_ret_vente_add,ModifElem,modif_elem,varchar(5),
ticket_bo,tk_callsfr_typeanomalie,pgt_tk_callsfr_typeanomalie,IDTK_CallSFR_TypeAnomalie,id_tk_call_sfr_type_anomalie,bigint,1
ticket_bo,tk_callsfr_typeanomalie,pgt_tk_callsfr_typeanomalie,LibTypeAnomalie,lib_type_anomalie,text,
ticket_bo,tk_callsfr_typeanomalie,pgt_tk_callsfr_typeanomalie,ModifDate,modif_date,timestamp,
ticket_bo,tk_callsfr_typeanomalie,pgt_tk_callsfr_typeanomalie,ModifOP,modif_op,bigint,
ticket_bo,tk_callsfr_typeanomalie,pgt_tk_callsfr_typeanomalie,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_DemandeAvance,pgt_tk_demande_avance,IDTK_DemandeAvanceAuto,id_tk_demande_avance_auto,bigint,
ticket_bo,TK_DemandeAvance,pgt_tk_demande_avance,IDTK_DemandeAvance,id_tk_demande_avance,bigint,1
ticket_bo,TK_DemandeAvance,pgt_tk_demande_avance,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_DemandeAvance,pgt_tk_demande_avance,Bénéficiaire,beneficiaire,bigint,
ticket_bo,TK_DemandeAvance,pgt_tk_demande_avance,Montant,montant,"numeric(19,4)",
ticket_bo,TK_DemandeAvance,pgt_tk_demande_avance,PreuveVirement,preuve_virement,bytea,
ticket_bo,TK_DemandeAvance,pgt_tk_demande_avance,DemandeValidée,demande_validee,boolean,
ticket_bo,TK_DemandeAvance,pgt_tk_demande_avance,DATEPAIEMENT,date_paiement,varchar(7),
ticket_bo,TK_DemandeAvance,pgt_tk_demande_avance,ModifOP,modif_op,bigint,
ticket_bo,TK_DemandeAvance,pgt_tk_demande_avance,ModifDate,modif_date,timestamp,
ticket_bo,TK_DemandeAvance,pgt_tk_demande_avance,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_DemandeCartePRO,pgt_tk_demande_carte_pro,IDTK_DemandeCartePROAuto,id_tk_demande_carte_pro_auto,bigint,
ticket_bo,TK_DemandeCartePRO,pgt_tk_demande_carte_pro,IDTK_DemandeCartePRO,id_tk_demande_carte_pro,bigint,1
ticket_bo,TK_DemandeCartePRO,pgt_tk_demande_carte_pro,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_DemandeCartePRO,pgt_tk_demande_carte_pro,IDSalarie,id_salarie,bigint,
ticket_bo,TK_DemandeCartePRO,pgt_tk_demande_carte_pro,PHOTO,photo,bytea,
ticket_bo,TK_DemandeCartePRO,pgt_tk_demande_carte_pro,OPCrea,op_crea,bigint,
ticket_bo,TK_DemandeCartePRO,pgt_tk_demande_carte_pro,dateCrea,date_crea,timestamp,
ticket_bo,TK_DemandeCartePRO,pgt_tk_demande_carte_pro,NumSuivi,num_suivi,varchar(50),
ticket_bo,TK_DemandeCartePRO,pgt_tk_demande_carte_pro,ModifDate,modif_date,timestamp,
ticket_bo,TK_DemandeCartePRO,pgt_tk_demande_carte_pro,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_DemandeCartePRO,pgt_tk_demande_carte_pro,ModifOP,modif_op,bigint,
ticket_bo,TK_DemandeCodeVendeur,pgt_tk_demande_code_vendeur,IDTK_DemandeCodeVendeur,id_tk_demande_code_vendeur,bigint,1
ticket_bo,TK_DemandeCodeVendeur,pgt_tk_demande_code_vendeur,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_DemandeCodeVendeur,pgt_tk_demande_code_vendeur,TypeOri,type_ori,varchar(5),
ticket_bo,TK_DemandeCodeVendeur,pgt_tk_demande_code_vendeur,IDElem,id_elem,bigint,
ticket_bo,TK_DemandeCodeVendeur,pgt_tk_demande_code_vendeur,IDPartenaire,id_partenaire,bigint,
ticket_bo,TK_DemandeCodeVendeur,pgt_tk_demande_code_vendeur,IDSalarieIDPartenaire,id_salarie_id_partenaire,varchar(16),
ticket_bo,TK_DemandeCodeVendeur,pgt_tk_demande_code_vendeur,Code,code,text,
ticket_bo,TK_DemandeCodeVendeur,pgt_tk_demande_code_vendeur,LOGIN,login,text,
ticket_bo,TK_DemandeCodeVendeur,pgt_tk_demande_code_vendeur,MDP,mdp,text,
ticket_bo,TK_DemandeCodeVendeur,pgt_tk_demande_code_vendeur,ModifDate,modif_date,timestamp,
ticket_bo,TK_DemandeCodeVendeur,pgt_tk_demande_code_vendeur,ModifElem,modif_elem,varchar(5),
ticket_bo,TK_DemandeCodeVendeur,pgt_tk_demande_code_vendeur,ModifOp,modif_op,bigint,
ticket_bo,tk_demandecodevendeur_fichier,pgt_tk_demandecodevendeur_fichier,IDTK_DemandeCodeVendeur_Fichier,id_tk_demande_code_vendeur_fichier,bigint,1
ticket_bo,tk_demandecodevendeur_fichier,pgt_tk_demandecodevendeur_fichier,IDTK_DemandeCodeVendeur,id_tk_demande_code_vendeur,bigint,
ticket_bo,tk_demandecodevendeur_fichier,pgt_tk_demandecodevendeur_fichier,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,tk_demandecodevendeur_fichier,pgt_tk_demandecodevendeur_fichier,LienFichier,lien_fichier,text,
ticket_bo,tk_demandecodevendeur_fichier,pgt_tk_demandecodevendeur_fichier,ModifDate,modif_date,timestamp,
ticket_bo,tk_demandecodevendeur_fichier,pgt_tk_demandecodevendeur_fichier,ModifOP,modif_op,bigint,
ticket_bo,tk_demandecodevendeur_fichier,pgt_tk_demandecodevendeur_fichier,ModifELEM,modif_elem,varchar(5),
ticket_bo,tk_demandecodevendeur_fichier,pgt_tk_demandecodevendeur_fichier,NomFichier,nom_fichier,text,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,IDdemandeContratWAuto,id_demande_contrat_w_auto,bigint,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,IDdemandeContratW,id_demande_contrat_w,bigint,1
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,idorganigramme,idorganigramme,bigint,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,IDsociete_docCourtage,id_societe_doc_courtage,bigint,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,IDSalarie,id_salarie,bigint,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,Contenu,contenu,bytea,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,idDistrib,id_distrib,bigint,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,TitreContrat,titre_contrat,text,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,contratGénéré,contrat_genere,boolean,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,contratValidé,contrat_valide,boolean,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,contratSigné,contrat_signe,boolean,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,contratAnnul,contrat_annul,boolean,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,datesignature,datesignature,timestamp,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,ContenuValidation,contenu_validation,text,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,PhotoSalarié,photo_salarie,bytea,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,Signature,signature,bytea,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,paraphe,paraphe,bytea,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,luApp,lu_app,bytea,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,ModifDate,modif_date,timestamp,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,ModifOP,modif_op,bigint,
ticket_bo,TK_DemandeCttCourtage,pgt_tk_demande_ctt_courtage,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_DemandeDocDistrib,pgt_tk_demande_doc_distrib,IDTK_DemandeDocDistrib,id_tk_demande_doc_distrib,bigint,1
ticket_bo,TK_DemandeDocDistrib,pgt_tk_demande_doc_distrib,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_DemandeDocDistrib,pgt_tk_demande_doc_distrib,IDDoc_Distrib,id_doc_distrib,bigint,
ticket_bo,TK_DemandeDocDistrib,pgt_tk_demande_doc_distrib,LienFichier,lien_fichier,text,
ticket_bo,TK_DemandeDocDistrib,pgt_tk_demande_doc_distrib,MotifRefus,motif_refus,text,
ticket_bo,TK_DemandeDocDistrib,pgt_tk_demande_doc_distrib,ModifDate,modif_date,timestamp,
ticket_bo,TK_DemandeDocDistrib,pgt_tk_demande_doc_distrib,ModifOp,modif_op,bigint,
ticket_bo,TK_DemandeDocDistrib,pgt_tk_demande_doc_distrib,ModifElem,modif_elem,varchar(5),
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,IDTK_DemandeDPAE_DistribAuto,id_tk_demande_dpae_distrib_auto,bigint,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,IDTK_DemandeDPAE_Distrib,id_tk_demande_dpae_distrib,bigint,1
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,OPCrea,op_crea,bigint,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,dateCrea,date_crea,timestamp,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,Civilité,civilite,smallint,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,NOM,nom,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,NOM_MARITAL,nom_marital,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,PRENOM,prenom,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,NUMSS,num_ss,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,DNAISS,dnaiss,date,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,LNAISS,lnaiss,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,DEPNAISS,dep_naiss,integer,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,NUMCIN,num_cin,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,ADRESSE1,adresse1,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,Cp,cp,varchar(5),
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,VILLE,ville,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,GSM,gsm,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,MAIL,mail,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,IdSte,id_ste,bigint,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,idorganigramme,idorganigramme,bigint,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,DateDébut,date_debut,date,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,RaisonSociale,raison_sociale,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,SIRET,siret,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,AdresseSiege,adresse_siege,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,CPSiege,cp_siege,varchar(5),
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,VIlleSiege,v_ille_siege,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,NumTVA,num_tva,text,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,DocOrias,doc_orias,boolean,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,ModifOP,modif_op,bigint,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,ModifDate,modif_date,timestamp,
ticket_bo,TK_DemandeDPAE_Distrib,pgt_tk_demande_dpae_distrib,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,IDTK_DemandeDPAEPhotoAuto,id_tk_demande_dpae_photo_auto,bigint,
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,IDTK_DemandeDPAEPhoto,id_tk_demande_dpae_photo,bigint,1
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,IDTK_DemandeDPAE,id_tk_demande_dpae,bigint,
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,IDTK_TypePhotoDPAE,id_tk_type_photo_dpae,bigint,
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,IDTK_Liste,id_tk_liste,bigint,
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,OPCrea,op_crea,bigint,
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,dateCrea,date_crea,timestamp,
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,NOM,nom,text,
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,PHOTO,photo,bytea,
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,DocPDF,doc_pdf,bytea,
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,NomFichier,nom_fichier,varchar(50),
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,ModifDate,modif_date,timestamp,
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,ModifELEM,modif_elem,varchar(5),
ticket_bo,TK_DemandeDPAE_DistribPhoto,pgt_tk_demande_dpae_distrib_photo,ModifOP,modif_op,bigint,
ticket_bo,TK_DemandeEnvoiTablette,pgt_tk_demande_envoi_tablette,IDTK_DemandeEnvoiTabletteAuto,id_tk_demande_envoi_tablette_auto,bigint,
ticket_bo,TK_DemandeEnvoiTablette,pgt_tk_demande_envoi_tablette,IDTK_DemandeEnvoiTablette,id_tk_demande_envoi_tablette,bigint,1
ticket_bo,TK_DemandeEnvoiTablette,pgt_tk_demande_envoi_tablette,IDTK_DemandeFourniture,id_tk_demande_fourniture,bigint,
ticket_bo,TK_DemandeEnvoiTablette,pgt_tk_demande_envoi_tablette,IDparcIT,id_parc_it,bigint,
ticket_bo,TK_DemandeEnvoiTablette,pgt_tk_demande_envoi_tablette,IDSalarie,id_salarie,bigint,
